,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
1357,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1358,trend,0.224900687,62928774.16,0.217786304,400820.2176,0.118903163,62928774.16,0.217786304,400820.2176,0.118903163,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1359,season,0.242654566,88833.3159,0.000307438,565.8172987,0.000167849,88833.3159,0.000307438,565.8172987,0.000167849,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1360,holiday,1,6959499.542,0.024085702,278379.9817,0.082581314,6959499.542,0.024085702,278379.9817,0.082581314,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1361,competitor_sales_B,0.215250567,187534242.9,0.649025668,1194485.624,0.354343698,187534242.9,0.649025668,1194485.624,0.354343698,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1362,events,1.025143634,1304810.282,0.004515737,1304810.282,0.387071466,1304810.282,0.004515737,1304810.282,0.387071466,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1363,tv_S,336864.8436,9376475.054,0.032450463,59722.77104,0.017716737,9376475.054,0.032450463,59722.77104,0.017716737,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,2591412.147,16505.80985,25050.73494,8544.925088,59065.47295,0.206047363,0.369910102,3.578465612,3.618287838,0.276373811,1,FALSE,3.606107123,0.124569673,2.391919036,4.822087391,0.272531459
1364,ooh_S,189943.6223,10673098.08,0.036937865,67981.51646,0.020166691,10673098.08,0.036937865,67981.51646,0.020166691,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,8239693.867,52482.12654,87609.12408,35126.99754,79454.79729,0.655151359,0.421063009,1.513940126,1.295327018,0.772005823,1,FALSE,1.197977415,0.011415383,1.086618502,1.30931559,0.747015041
1365,print_S,275032.9882,4001494.663,0.013848526,25487.22716,0.007560776,4001494.663,0.013848526,25487.22716,0.007560776,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,601634.9778,3832.069922,4789.932945,957.863023,11085.29001,0.047836968,0.157862447,2.8927682,6.651033951,0.150352563,1,FALSE,6.120046196,0.085181318,5.28697112,6.94873146,0.041751
1366,facebook_S,15717.69223,367551.6683,0.001272037,2341.093429,0.000694484,367551.6683,0.001272037,2341.093429,0.000694484,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,334078.022,2127.88549,2313.527212,185.6417215,2767.258899,0.026563083,0.014500233,1.300473597,1.100197092,0.908928052,1,FALSE,1.603990786,0.151463701,0.126453841,3.081284526,0.08636696
1367,search_S,28625.86514,929363.7362,0.003216377,5919.514243,0.001756022,929363.7362,0.003216377,5919.514243,0.001756022,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,809960,5158.980892,5870.082827,711.1019353,5192.390745,0.064401227,0.036664208,1.006476057,1.1474193,0.871520986,1,FALSE,0.736500406,0.129107259,0,1.990128229,0.016615969
1368,newsletter,261400.0535,4783200.704,0.016553884,30466.24652,0.0090378,4783200.704,0.016553884,30466.24652,0.0090378,TRUE,1,0.951007694,NA,NA,0.049408209,NA,NA,0.049408209,0.307682976,0,18704.05038,0.000185659,65481090.25,1.00E-04,5_186_1,5,186,1,1666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.142982579
1369,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1370,trend,0.199281203,55760264.45,0.192989093,355160.9201,0.105390479,55760264.45,0.192989093,355160.9201,0.105390479,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1371,season,0.223770188,81919.94119,0.000283529,521.7830649,0.000154834,81919.94119,0.000283529,521.7830649,0.000154834,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1372,holiday,1,6959499.542,0.02408718,278379.9817,0.082606498,6959499.542,0.02408718,278379.9817,0.082606498,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1373,competitor_sales_B,0.223730626,194922383.5,0.674636219,1241543.844,0.368415817,194922383.5,0.674636219,1241543.844,0.368415817,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1374,events,1.024420328,1303889.653,0.004512828,1303889.653,0.386916318,1303889.653,0.004512828,1303889.653,0.386916318,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1375,tv_S,297226.1137,7963991.693,0.027563778,50726.06174,0.015052456,7963991.693,0.027563778,50726.06174,0.015052456,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,2591412.147,16505.80985,24009.04158,7503.231725,38315.63944,0.206047363,0.341635278,2.321342593,3.073224652,0.325391116,1,FALSE,3.606107123,0.124569673,2.391919036,4.822087391,0.194831135
1376,ooh_S,200565.2875,9963089.351,0.034482756,63459.16784,0.018830878,9963089.351,0.034482756,63459.16784,0.018830878,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,8239693.867,52482.12654,87103.99453,34621.86799,74622.20139,0.655151359,0.427391556,1.421859332,1.209157708,0.827021978,1,FALSE,1.197977415,0.011415383,1.086618502,1.30931559,0.725593584
1377,print_S,291452.578,3545343.856,0.012270614,22581.808,0.006700927,3545343.856,0.012270614,22581.808,0.006700927,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,601634.9778,3832.069922,4561.867367,729.7974453,6373.10655,0.047836968,0.152086363,1.663097668,5.892848632,0.169697215,1,FALSE,6.120046196,0.085181318,5.28697112,6.94873146,0.015412855
1378,facebook_S,20776.12675,522779.1408,0.001809365,3329.803444,0.000988086,522779.1408,0.001809365,3329.803444,0.000988086,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,334078.022,2127.88549,2246.27188,118.3863893,4675.663476,0.026563083,0.022425915,2.197328521,1.564841463,0.639042372,1,FALSE,1.603990786,0.151463701,0.126453841,3.081284526,0.152239559
1379,search_S,47881.46349,1316181.536,0.004555371,8383.321884,0.002487668,1316181.536,0.004555371,8383.321884,0.002487668,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,809960,5158.980892,5836.82341,677.8425186,6359.595099,0.064401227,0.056460888,1.232723135,1.624995723,0.615386235,1,FALSE,0.736500406,0.129107259,0,1.990128229,0.008888925
1380,newsletter,224134.9229,6590273.094,0.022809268,41976.26174,0.012456039,6590273.094,0.022809268,41976.26174,0.012456039,TRUE,1,0.950928752,NA,NA,0.049448,NA,NA,0.049448,0.284967915,0,9941.464494,5.18E-05,65481090.25,1.00E-04,5_186_6,5,186,6,1671,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.298772703
1381,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,trend,0.196009998,54844958.74,0.189822152,349330.9474,0.103542371,54844958.74,0.189822152,349330.9474,0.103542371,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,season,0.22133012,81026.65793,0.000280439,516.0933626,0.000152971,81026.65793,0.000280439,516.0933626,0.000152971,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,holiday,1,6959499.542,0.024087304,278379.9817,0.082512367,6959499.542,0.024087304,278379.9817,0.082512367,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,competitor_sales_B,0.221769889,193214117.4,0.668727272,1230663.168,0.364770951,193214117.4,0.668727272,1230663.168,0.364770951,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,events,1.027467661,1307768.32,0.004526276,1307768.32,0.387625067,1307768.32,0.004526276,1307768.32,0.387625067,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,tv_S,318518.7744,9462532.645,0.032750472,60270.90857,0.017864414,9462532.645,0.032750472,60270.90857,0.017864414,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,2591412.147,16505.80985,24601.97829,8096.168434,59841.7203,0.206047363,0.368347677,3.625494347,3.651496601,0.273860312,NA,NA,NA,NA,NA,NA,0.257182683
1388,ooh_S,201122.6821,10312717.11,0.035693019,65686.09623,0.019469486,10312717.11,0.035693019,65686.09623,0.019469486,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,8239693.867,52482.12654,87249.45051,34767.32397,77184.19179,0.655151359,0.401442778,1.470675769,1.251589837,0.798983796,NA,NA,NA,NA,NA,NA,0.729631912
1389,print_S,274505.5193,3942840.84,0.013646442,25113.63592,0.00744373,3942840.84,0.013646442,25113.63592,0.00744373,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,601634.9778,3832.069922,4747.549485,915.4795629,10787.07611,0.047836968,0.153482827,2.814947621,6.553543237,0.152589212,NA,NA,NA,NA,NA,NA,0.038465324
1390,facebook_S,16442.00947,500913.9472,0.001733697,3190.534696,0.000945681,500913.9472,0.001733697,3190.534696,0.000945681,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,334078.022,2127.88549,2246.27188,118.3863893,4660.032526,0.026563083,0.01949906,2.189982754,1.499392101,0.666936954,NA,NA,NA,NA,NA,NA,0.193466721
1391,search_S,40438.40351,1470128.962,0.005088217,9363.878742,0.002775472,1470128.962,0.005088217,9363.878742,0.002775472,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,809960,5158.980892,6184.261822,1025.28093,8838.049406,0.064401227,0.057227659,1.71313862,1.81506366,0.550944863,NA,NA,NA,NA,NA,NA,0.040387692
1392,newsletter,232343.1842,6831621.844,0.02364471,43513.51493,0.01289749,6831621.844,0.02364471,43513.51493,0.01289749,TRUE,1,0.951378867,NA,NA,0.049220692,NA,NA,0.049220692,0.319330306,0,12725.49675,9.43E-05,65481090.25,1.00E-04,5_189_9,5,189,9,1701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298772703
1393,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1394,trend,0.205404833,57473698.84,0.198914368,366074.5149,0.108614237,57473698.84,0.198914368,366074.5149,0.108614237,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1395,season,0.226960782,83087.98476,0.000287564,529.2228328,0.00015702,83087.98476,0.000287564,529.2228328,0.00015702,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1396,holiday,1,6959499.542,0.024086573,278379.9817,0.082595286,6959499.542,0.024086573,278379.9817,0.082595286,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1397,competitor_sales_B,0.224050009,195200641.4,0.675582275,1243316.187,0.36889167,195200641.4,0.675582275,1243316.187,0.36889167,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1398,events,1.024745382,1304303.384,0.004514146,1304303.384,0.38698656,1304303.384,0.004514146,1304303.384,0.38698656,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1399,tv_S,315887.2622,8297081.601,0.028715896,52847.65351,0.015679888,8297081.601,0.028715896,52847.65351,0.015679888,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,2591412.147,16505.80985,23786.59972,7280.789872,44512.90088,0.206047363,0.375592561,2.696801991,3.201760712,0.31232815,1,FALSE,3.606107123,0.124569673,2.391919036,4.822087391,0.204604554
1400,ooh_S,191344.2748,9914117.787,0.034312399,63147.24705,0.018735776,9914117.787,0.034312399,63147.24705,0.018735776,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,8239693.867,52482.12654,87461.22312,34979.09658,74027.16781,0.655151359,0.448792607,1.410521499,1.203214336,0.831107119,1,FALSE,1.197977415,0.011415383,1.086618502,1.30931559,0.734939979
1401,print_S,309724.0481,3596365.141,0.012446888,22906.78434,0.006796438,3596365.141,0.012446888,22906.78434,0.006796438,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,601634.9778,3832.069922,4565.639518,733.5695957,6459.517907,0.047836968,0.162800375,1.685647193,5.977653018,0.167289737,1,FALSE,6.120046196,0.085181318,5.28697112,6.94873146,0.015713076
1402,facebook_S,10911.29747,276322.7679,0.000956343,1760.01763,0.000522197,276322.7679,0.000956343,1760.01763,0.000522197,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,334078.022,2127.88549,2450.180416,322.2949259,2021.686011,0.026563083,0.012508588,0.950091544,0.827120462,1.209013736,1,FALSE,1.603990786,0.151463701,0.126453841,3.081284526,0.131033925
1403,search_S,582.8133599,6756.851274,2.34E-05,43.03726926,1.28E-05,6756.851274,2.34E-05,43.03726926,1.28E-05,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,809960,5158.980892,5214.751617,55.77072562,17.66675242,0.064401227,0.000305869,0.003424466,0.008342204,119.8724032,1,FALSE,0.736500406,0.129107259,0,1.990128229,1.78E-06
1404,newsletter,265668.7151,5825014.529,0.020160162,37102.00337,0.011008157,5825014.529,0.020160162,37102.00337,0.011008157,TRUE,1,0.951201087,NA,NA,0.049310595,NA,NA,0.049310595,0.298080253,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_199_2,5,199,2,1784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.175880631
1405,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1406,trend,0.199201467,55737953.74,0.192897946,355018.8136,0.105155559,55737953.74,0.192897946,355018.8136,0.105155559,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1407,season,0.220205343,80614.88849,0.000278992,513.4706273,0.000152089,80614.88849,0.000278992,513.4706273,0.000152089,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1408,holiday,1,6959499.542,0.024085441,278379.9817,0.082455356,6959499.542,0.024085441,278379.9817,0.082455356,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1409,competitor_sales_B,0.224079477,195226315.7,0.675639359,1243479.718,0.368315143,195226315.7,0.675639359,1243479.718,0.368315143,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1410,events,1.029199549,1309972.68,0.004533554,1309972.68,0.388010168,1309972.68,0.004533554,1309972.68,0.388010168,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1411,tv_S,351417.1253,9976744.561,0.034527524,63546.1437,0.018822186,9976744.561,0.034527524,63546.1437,0.018822186,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,2591412.147,16505.80985,23786.59972,7280.789872,69557.37186,0.206047363,0.419626992,4.214114454,3.849925831,0.259745264,1,FALSE,3.606107123,0.124569673,2.391919036,4.822087391,0.266037682
1412,ooh_S,187545.0172,9717266.917,0.033629524,61893.41986,0.018332654,9717266.917,0.033629524,61893.41986,0.018332654,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,8239693.867,52482.12654,87461.22312,34979.09658,72557.31314,0.655151359,0.408713229,1.382514733,1.17932378,0.847943556,1,FALSE,1.197977415,0.011415383,1.086618502,1.30931559,0.734939979
1413,print_S,312524.9534,3628887.892,0.012558858,23113.93562,0.006846282,3628887.892,0.012558858,23113.93562,0.006846282,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,601634.9778,3832.069922,4565.639518,733.5695957,6517.932803,0.047836968,0.152632886,1.700890885,6.0317103,0.165790456,1,FALSE,6.120046196,0.085181318,5.28697112,6.94873146,0.015713076
1414,facebook_S,17360.20283,439637.8444,0.001521499,2800.241047,0.000829423,439637.8444,0.001521499,2800.241047,0.000829423,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,334078.022,2127.88549,2450.180416,322.2949259,3216.563322,0.026563083,0.018491393,1.511624256,1.315973561,0.759893686,1,FALSE,1.603990786,0.151463701,0.126453841,3.081284526,0.131033925
1415,search_S,1098.170632,12731.64987,4.41E-05,81.09331127,2.40E-05,12731.64987,4.41E-05,81.09331127,2.40E-05,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,809960,5158.980892,5214.751617,55.77072562,33.28871645,0.064401227,0.0005355,0.006452576,0.015718862,63.61783495,1,FALSE,0.736500406,0.129107259,0,1.990128229,1.78E-06
1416,newsletter,267303.2179,5860852.404,0.020283242,37330.27009,0.011057119,5860852.404,0.020283242,37330.27009,0.011057119,TRUE,1,0.951835157,NA,NA,0.048989189,NA,NA,0.048989189,0.348531459,0,9751.355364,4.89E-05,65481090.25,1.00E-04,5_209_2,5,209,2,1874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.175880631
1417,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.94988842,NA,NA,0.04996941,NA,NA,0.04996941,0.267733042,0,8484.58635,2.96E-05,65481090.25,1.00E-04,5_210_4,5,210,4,1885,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1418,trend,0.214182648,59929792.27,0.207409717,381718.4221,0.113208592,59929792.27,0.207409717,381718.4221,0.113208592,TRUE,1,0.94988842,NA,NA,0.04996941,NA,NA,0.04996941,0.267733042,0,8484.58635,2.96E-05,65481090.25,1.00E-04,5_210_4,5,210,4,1885,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1419,season,0.23435911,85796.43554,0.000296931,546.4741118,0.000162071,85796.43554,0.000296931,546.4741118,0.000162071,TRUE,1,0.94988842,NA,NA,0.04996941,NA,NA,0.04996941,0.267733042,0,8484.58635,2.96E-05,65481090.25,1.00E-04,5_210_4,5,210,4,1885,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
1420,holiday,1,6959499.542,0.024085981,278379.9817,0.082560872,6959499.542,0.024085981,278379.9817,0.082560872,TRUE,1,0.94988842,NA,NA,0.04996941,NA,NA,0.04996941,0.267733042,0,8484.58635,2.96E-05,65481090.25,1.00E-04,5_210_4,5,210,4,1885,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
